channel_width,channel_length,optimal_interval,max_value,channel_length_sqrt,optimal_interval_sq,max_bitrate,max_bitrate_sq,max_bitrate_log,max_bitrate_inv
6,30,86.0,0.6043324211596615,5.477225575051661,7396.0,0.01007220701932769,0.00010144935424019399,-4.597975428506951,99.28310628257411
6,100,97.0,0.4945900626484795,10.0,9409.0,0.008243167710807991,6.794981390850747e-05,-4.798370578012092,121.31258699114596
6,300,118.0,0.44716057714798785,17.320508075688775,13924.0,0.007452676285799797,5.554238382092266e-05,-4.899182078106131,134.17998604144165
6,1000,165.0,0.2936599304272645,31.622776601683793,27225.0,0.0048943321737877415,2.3954487427373838e-05,-5.319677442585416,204.317967087652
