channel_width,channel_length,optimal_interval,max_value,channel_length_sqrt,optimal_interval_sq,max_bitrate,max_bitrate_sq,max_bitrate_log,max_bitrate_inv
6,30,98.0,0.5299028442858915,5.477225575051661,9604.0,0.008831714071431525,7.79991734395216e-05,-4.72940616413002,113.22830335220657
6,52,101.0,0.4780061939612635,7.211102550927978,10201.0,0.007966769899354392,6.346942262925918e-05,-4.8324761507187795,125.52138603639571
6,100,116.0,0.43387774197780005,10.0,13456.0,0.007231295699630001,5.2291637495487346e-05,-4.929337047300857,138.2878036713623
6,170,118.0,0.3837596658729119,13.038404810405298,13924.0,0.006395994431215198,4.090874476413583e-05,-5.0520833546776,156.3478534502111
6,300,135.0,0.3388681880241422,17.320508075688775,18225.0,0.005647803133735704,3.189768023743484e-05,-5.176488635323659,177.0599959525424
6,520,148.0,0.2800207233443943,22.80350850198276,21904.0,0.004667012055739906,2.178100152842162e-05,-5.367236228829471,214.26985575709222
6,1000,180.0,0.19702225713485905,31.622776601683793,32400.0,0.003283704285580984,1.078271383514292e-05,-5.718783138468057,304.5341215380089
