,channel_width,channel_length,interval,cond_entropy,efficiency,bitrate_per_min,bitrate_per_hour
62,6,100,220,0.030374317851291445,0.9696256821487086,0.004407389464312312,0.26444336785873873
63,6,100,240,0.02951470568275221,0.9704852943172478,0.004043688726321866,0.24262132357931193
64,6,100,260,0.029896853016165768,0.9701031469838343,0.003731165949937824,0.22386995699626944
65,6,100,280,0.025855879082799512,0.9741441209172005,0.003479086146132859,0.20874516876797153
66,6,300,20,0.9912597780564952,0.008740221943504767,0.00043701109717523835,0.0262206658305143
67,6,300,30,0.9765128556162015,0.02348714438379851,0.0007829048127932836,0.04697428876759702
68,6,300,40,0.9552554771083887,0.04474452289161135,0.0011186130722902836,0.06711678433741702
69,6,300,50,0.8959182344603729,0.10408176553962711,0.0020816353107925424,0.12489811864755254
70,6,300,60,0.8322359610128992,0.1677640389871008,0.0027960673164516797,0.1677640389871008
71,6,300,70,0.7685858864933635,0.23141411350663654,0.0033059159072376647,0.19835495443425988
72,6,300,80,0.7170219994281074,0.2829780005718926,0.0035372250071486573,0.21223350042891945
73,6,300,90,0.6238692048692503,0.37613079513074965,0.00417923105700833,0.25075386342049977
74,6,300,100,0.5203421791709687,0.4796578208290313,0.004796578208290313,0.2877946924974188
75,6,300,105,0.48003620185204604,0.5199637981479539,0.0049520361728376565,0.2971221703702594
76,6,300,110,0.3990676511267371,0.600932348873263,0.0054630213533933,0.327781281203598
77,6,300,115,0.35299399967078926,0.6470060003292107,0.005626139133297485,0.33756834799784907
78,6,300,120,0.30107929512228104,0.698920704877719,0.005824339207314325,0.3494603524388595
79,6,300,125,0.2576116304044145,0.7423883695955855,0.005939106956764684,0.3563464174058811
80,6,300,130,0.25904261997888156,0.7409573800211184,0.005699672154008603,0.3419803292405162
81,6,300,135,0.21384891953245674,0.7861510804675432,0.005823341336796617,0.349400480207797
82,6,300,140,0.1958873878042924,0.8041126121957076,0.005743661515683626,0.3446196909410175
83,6,300,145,0.1660039138093074,0.8339960861906925,0.005751697146142707,0.34510182876856244
84,6,300,150,0.15662964445526806,0.8433703555447319,0.00562246903696488,0.3373481422178928
85,6,300,155,0.1515707430412506,0.8484292569587494,0.005473737141669351,0.32842422850016106
86,6,300,160,0.13762182339603332,0.8623781766039667,0.005389863603774791,0.3233918162264875
87,6,300,165,0.12343403628761627,0.8765659637123837,0.005312520992196265,0.31875125953177585
88,6,300,170,0.1211019154769782,0.8788980845230218,0.005169988732488364,0.31019932394930183
89,6,300,175,0.10827027483098889,0.8917297251690111,0.005095598429537206,0.30573590577223236
90,6,300,180,0.1105001832105007,0.8894998167894993,0.004941665648830551,0.29649993892983306
91,6,300,185,0.09816956671290467,0.9018304332870953,0.004874759098849164,0.2924855459309499
92,6,300,190,0.08461567893393926,0.9153843210660607,0.004817812216137161,0.28906873296822966
93,6,300,195,0.09945139841908295,0.9005486015809171,0.0046181979568252155,0.2770918774095129
94,6,300,200,0.08841369354884035,0.9115863064511597,0.004557931532255799,0.27347589193534794
95,6,300,220,0.08928848057494562,0.9107115194250543,0.004139597815568429,0.24837586893410574
96,6,300,240,0.09268949653462864,0.9073105034653713,0.003780460431105714,0.22682762586634284
97,6,300,260,0.08557396691480482,0.9144260330851952,0.0035170232041738278,0.21102139225042968
98,6,300,280,0.08276916891501632,0.9172308310849837,0.0032758243967320848,0.19654946380392507
99,6,1000,20,0.9948593687688855,0.005140631231114523,0.00025703156155572614,0.015421893693343569
100,6,1000,30,0.9964308274720257,0.0035691725279742847,0.00011897241759914282,0.0071383450559485695
101,6,1000,40,0.993839229885891,0.006160770114108982,0.00015401925285272455,0.009241155171163473
102,6,1000,50,0.9841521643208475,0.01584783567915249,0.00031695671358304977,0.019017402814982987
103,6,1000,60,0.9576476029437293,0.042352397056270696,0.0007058732842711783,0.042352397056270696
104,6,1000,70,0.9410843817780838,0.058915618221916155,0.0008416516888845165,0.05049910133307099
105,6,1000,80,0.9194215697661876,0.08057843023381239,0.001007230377922655,0.0604338226753593
106,6,1000,90,0.8793243266483636,0.12067567335163643,0.0013408408150181825,0.08045044890109096
107,6,1000,100,0.8467156958313045,0.15328430416869554,0.0015328430416869554,0.09197058250121733
108,6,1000,105,0.8177041679246361,0.18229583207536393,0.0017361507816701326,0.10416904690020795
109,6,1000,110,0.7894527240722802,0.21054727592771982,0.001914066144797453,0.11484396868784717
110,6,1000,115,0.7585863014414778,0.24141369855852224,0.002099249552682802,0.12595497316096813
111,6,1000,120,0.7319753325133194,0.26802466748668063,0.0022335388957223385,0.13401233374334032
112,6,1000,125,0.6907680190944184,0.30923198090558157,0.0024738558472446525,0.14843135083467915
113,6,1000,130,0.6472353665450825,0.3527646334549175,0.002713574103499365,0.1628144462099619
114,6,1000,135,0.6152245907729539,0.3847754092270461,0.002850188216496638,0.17101129298979828
115,6,1000,140,0.5742256703429979,0.4257743296570021,0.0030412452118357297,0.1824747127101438
116,6,1000,145,0.550289026627167,0.44971097337283295,0.0031014549887781583,0.1860872993266895
117,6,1000,150,0.5067006392384739,0.49329936076152614,0.003288662405076841,0.19731974430461047
118,6,1000,155,0.480865054799241,0.519134945200759,0.0033492577109726384,0.2009554626583583
119,6,1000,160,0.46376398598327256,0.5362360140167275,0.003351475087604547,0.2010885052562728
120,6,1000,165,0.4373482781104187,0.5626517218895812,0.0034100104356944317,0.2046006261416659
121,6,1000,170,0.428800008538373,0.571199991461627,0.003359999949774277,0.20159999698645661
122,6,1000,175,0.40450768350564625,0.5954923164943537,0.0034028132371105926,0.20416879422663556
123,6,1000,180,0.3847503565996998,0.6152496434003002,0.003418053574446112,0.20508321446676672
124,6,1000,185,0.3651421717800219,0.6348578282199782,0.0034316639363242063,0.20589983617945237
125,6,1000,190,0.35599350202748153,0.6440064979725184,0.0033895078840658864,0.20337047304395317
126,6,1000,195,0.33935700740304536,0.6606429925969546,0.003387912782548485,0.2032747669529091
127,6,1000,200,0.34295533517332033,0.6570446648266797,0.0032852233241333984,0.1971133994480039
128,6,1000,220,0.3062490316072295,0.6937509683927705,0.003153413492694411,0.18920480956166466
129,6,1000,240,0.28822376762873203,0.711776232371268,0.00296573430154695,0.177944058092817
130,6,1000,260,0.27369502490076664,0.7263049750992334,0.00279348067345859,0.16760884040751542
131,6,1000,280,0.27468981698781364,0.7253101830121864,0.0025903935107578087,0.15542361064546853
