,channel_width,channel_length,interval,cond_entropy,efficiency,bitrate_per_min,bitrate_per_hour
43,6,100,110,0.17783460253323355,0.8221653974667664,0.007474230886061513,0.4484538531636908
44,6,100,115,0.14562178246557272,0.8543782175344272,0.007429375804647193,0.44576254827883155
45,6,100,120,0.12143610661376646,0.8785638933862335,0.007321365778218613,0.43928194669311676
46,6,100,125,0.0961983898534929,0.9038016101465071,0.007230412881172057,0.4338247728703234
47,6,100,130,0.07007117610082467,0.9299288238991753,0.007153298645378271,0.4291979187226963
48,6,100,135,0.06485790984954462,0.9351420901504554,0.006926978445558929,0.41561870673353574
49,6,100,140,0.04405815061258727,0.9559418493874128,0.006828156067052948,0.4096893640231769
50,6,100,145,0.04662593809273821,0.9533740619072618,0.006574993530394909,0.39449961182369453
51,6,100,150,0.03803198564930369,0.9619680143506963,0.006413120095671309,0.3847872057402785
52,6,100,155,0.034302513211672964,0.965697486788327,0.006230306366376303,0.37381838198257816
53,6,100,160,0.0333903063316109,0.9666096936683891,0.006041310585427432,0.3624786351256459
54,6,100,165,0.0276246903882823,0.9723753096117177,0.005893183694616471,0.35359102167698825
55,6,100,170,0.02807841664764846,0.9719215833523516,0.005717185784425598,0.3430311470655359
56,6,100,175,0.028157854535412422,0.9718421454645876,0.005553383688369072,0.3332030213021443
57,6,100,180,0.028467767045046992,0.9715322329549531,0.005397401294194183,0.323844077651651
58,6,100,185,0.027665867678422246,0.9723341323215777,0.005255860174711231,0.31535161048267385
59,6,100,190,0.02379861915861543,0.9762013808413845,0.005137902004428339,0.30827412026570034
60,6,100,195,0.02324790412196927,0.9767520958780307,0.005008985107066824,0.30053910642400944
61,6,100,200,0.023998267576149535,0.9760017324238505,0.004880008662119253,0.29280051972715515
62,6,100,220,0.021706335921516374,0.9782936640784836,0.004446789382174926,0.26680736293049556
63,6,100,240,0.02154852644234333,0.9784514735576567,0.0040768811398235695,0.24461286838941418
64,6,100,260,0.02208408361051697,0.977915916389483,0.0037612150630364732,0.2256729037821884
65,6,100,280,0.017351317420778882,0.9826486825792211,0.0035094595806400754,0.21056757483840452
66,6,300,20,0.9963022769698625,0.0036977230301374897,0.00018488615150687447,0.011093169090412469
67,6,300,30,0.9824752689230225,0.017524731076977496,0.0005841577025659165,0.03504946215395499
68,6,300,40,0.9642712850182334,0.03572871498176655,0.0008932178745441638,0.05359307247264983
69,6,300,50,0.9066034233386985,0.09339657666130152,0.0018679315332260304,0.11207589199356183
70,6,300,60,0.8457440642200585,0.15425593577994146,0.002570932262999024,0.15425593577994146
71,6,300,70,0.7765284820633181,0.22347151793668185,0.003192450256238312,0.19154701537429872
72,6,300,80,0.7303754417751962,0.2696245582248038,0.0033703069778100473,0.20221841866860285
73,6,300,90,0.6372423068045964,0.36275769319540363,0.0040306410355044845,0.24183846213026908
74,6,300,100,0.5317796852492647,0.46822031475073533,0.004682203147507353,0.2809321888504412
75,6,300,105,0.4830529305833451,0.5169470694166549,0.004923305423015761,0.2953983253809456
76,6,300,110,0.409456693315608,0.5905433066843919,0.005368575515312654,0.32211453091875925
77,6,300,115,0.35171152947054163,0.6482884705294584,0.0056372910480822465,0.3382374628849348
78,6,300,120,0.3039917549083111,0.6960082450916889,0.005800068709097408,0.34800412254584445
79,6,300,125,0.2539883746563209,0.746011625343679,0.0059680930027494325,0.35808558016496594
