,channel_width,channel_length,interval,cond_entropy,efficiency,bitrate_per_min,bitrate_per_hour
36,6,100,50,0.722496336543664,0.27750366345633604,0.005550073269126721,0.33300439614760324
37,6,100,60,0.638609711750765,0.361390288249235,0.006023171470820584,0.361390288249235
38,6,100,70,0.5658965628234576,0.43410343717654243,0.006201477673950606,0.37208866043703637
39,6,100,80,0.4643534739513975,0.5356465260486025,0.006695581575607531,0.4017348945364519
40,6,100,90,0.3655237478031499,0.6344762521968501,0.007049736135520557,0.4229841681312334
41,6,100,100,0.268680579962987,0.731319420037013,0.00731319420037013,0.43879165202220777
42,6,100,105,0.2201019251012656,0.7798980748987344,0.00742760071332128,0.4456560427992768
43,6,100,110,0.17896360451919888,0.8210363954808011,0.007463967231643646,0.44783803389861876
44,6,100,115,0.14997471827468964,0.8500252817253103,0.0073915241889157424,0.44349145133494455
45,6,100,120,0.12239104155115883,0.8776089584488411,0.007313407987073676,0.43880447922442056
46,6,100,125,0.103366496093357,0.896633503906643,0.007173068031253144,0.4303840818751886
47,6,100,130,0.07546204110092114,0.9245379588990789,0.007111830453069837,0.42670982718419026
48,6,100,135,0.07161647829060883,0.9283835217093912,0.00687691497562512,0.4126148985375072
49,6,100,140,0.05417351381631809,0.9458264861836819,0.006755903472740585,0.4053542083644351
50,6,100,145,0.056384304139470286,0.9436156958605297,0.00650769445421055,0.390461667252633
51,6,100,150,0.04652574651914148,0.9534742534808586,0.006356495023205724,0.38138970139234346
52,6,100,155,0.0433581348769579,0.9566418651230421,0.006171883000793819,0.37031298004762914
53,6,100,160,0.04477991504247368,0.9552200849575263,0.005970125530984539,0.35820753185907234
54,6,100,165,0.039525272392768256,0.9604747276072317,0.0058210589551953434,0.3492635373117206
55,6,100,170,0.03918095041347692,0.9608190495865231,0.005651876762273665,0.33911260573641994
56,6,100,175,0.038986938246040444,0.9610130617539595,0.005491503210022626,0.3294901926013576
57,6,100,180,0.03751680937120631,0.9624831906287937,0.005347128836826632,0.32082773020959793
58,6,100,185,0.03598005176901686,0.9640199482309831,0.005210918639086395,0.3126551183451837
59,6,100,190,0.03463442926213076,0.9653655707378692,0.005080871424936154,0.3048522854961692
60,6,100,195,0.03525577578242178,0.9647442242175782,0.0049474062780388624,0.29684437668233177
61,6,100,200,0.036238635673013,0.963761364326987,0.004818806821634935,0.2891284092980961
62,6,100,220,0.032149598762535266,0.9678504012374647,0.004399320005624839,0.2639592003374903
63,6,100,240,0.0324945493106687,0.9675054506893312,0.0040312727112055465,0.24187636267233278
64,6,100,260,0.03500780392738385,0.9649921960726161,0.003711508446433139,0.22269050678598834
65,6,100,280,0.029812489001505016,0.970187510998495,0.0034649553964231964,0.20789732378539177
66,6,300,20,0.9932011496251266,0.0067988503748733775,0.0003399425187436689,0.020396551124620133
