channel_width,channel_length,optimal_interval,max_value,channel_length_sqrt,optimal_interval_sq,max_bitrate,max_bitrate_sq,max_bitrate_log,max_bitrate_inv
6,30,90.0,0.46382150488934437,5.477225575051661,8100.0,0.007730358414822406,5.9758441221615585e-05,-4.862600050727774,129.36010807501137
6,100,117.0,0.2696540460398593,10.0,13689.0,0.004494234100664322,2.0198140151574047e-05,-5.404960014750115,222.5073232950156
6,300,193.0,0.12089583672053117,17.320508075688775,37249.0,0.0020149306120088527,4.05994537121037e-06,-6.207170519904031,496.29500591239537
6,1000,211.0,0.01054171451388587,31.622776601683793,44521.0,0.00017569524189809784,3.0868818025631116e-08,-8.64675964396832,5691.673770994857
