channel_width,channel_length,optimal_interval,max_value,channel_length_sqrt,optimal_interval_sq,max_bitrate,max_bitrate_sq,max_bitrate_log,max_bitrate_inv
6,30,97.0,0.5552332921682884,5.477225575051661,9409.0,0.009253888202804808,8.563444687000999e-05,-4.68271146952937,108.0626843640606
6,100,98.0,0.45952058539271534,10.0,9604.0,0.007658676423211923,5.865532455546217e-05,-4.871916100863075,130.5708643035498
6,300,134.0,0.3737909573855173,17.320508075688775,17956.0,0.006229849289758622,3.8811022173106e-05,-5.078403137525364,160.51752674722337
6,1000,171.0,0.2443779870614729,31.622776601683793,29241.0,0.004072966451024548,1.6589055711171506e-05,-5.5033836872698565,245.5212956022389
