channel_width,channel_length,optimal_interval,max_value,channel_length_sqrt,optimal_interval_sq,max_bitrate,max_bitrate_sq,max_bitrate_log,max_bitrate_inv
6,30,89.0,0.5836942546274668,5.477225575051661,7921.0,0.009728237577124448,9.463860635697614e-05,-4.632722532065949,102.79354220865854
6,100,90.0,0.5105478064709875,10.0,8100.0,0.008509130107849792,7.24052951923158e-05,-4.766615561615823,117.5208261391474
6,300,114.0,0.4738317912954471,17.320508075688775,12996.0,0.007897196521590785,6.23657129006256e-05,-4.841247453175374,126.62721476742018
6,1000,141.0,0.3563701928345425,31.622776601683793,19881.0,0.005939503213909042,3.527769842803584e-05,-5.12612978312715,168.36424932950868
