channel_width,channel_length,optimal_interval,max_value,channel_length_sqrt,optimal_interval_sq,max_bitrate,max_bitrate_sq,max_bitrate_log,max_bitrate_inv
6,30,88.0,0.5820154585740809,5.477225575051661,7744.0,0.009700257642901349,9.409499833866603e-05,-4.63560283270169,103.09004531769321
6,100,112.0,0.47278135590653175,10.0,12544.0,0.007879689265108862,6.208950291467184e-05,-4.843466809251685,126.90855773056737
6,300,124.0,0.41525417719974317,17.320508075688775,15376.0,0.0069209029533290525,4.78988976893988e-05,-4.973209033279809,144.4898168264281
6,1000,166.0,0.2963832428542917,31.622776601683793,27556.0,0.0049397207142381945,2.44008407346739e-05,-5.310446484959815,202.44059489387962
