channel_width,channel_length,optimal_interval,max_value,channel_length_sqrt,optimal_interval_sq,max_bitrate,max_bitrate_sq,max_bitrate_log,max_bitrate_inv
6,30,73.0,0.33796758868820276,5.477225575051661,5329.0,0.005632793144803379,3.172835861214394e-05,-5.1791498417741195,177.53181668362268
6,100,148.0,0.1052561785482836,10.0,21904.0,0.0017542696424713935,3.077461978496711e-06,-6.345702666818095,570.0377956670403
6,300,185.0,0.004318673597376984,17.320508075688775,34225.0,7.19778932896164e-05,5.180817122411405e-09,-9.539151523738143,13893.15461035119
6,1000,268.0,0.0007842704959910707,31.622776601683793,71824.0,1.307117493318451e-05,1.708556141339111e-10,-11.245101138945044,76504.21672968702
